District Name,Commodity,Modal Price (Rs./Quintal)
Harda,Soyabean,4139.663695299838
Hardoi,Apple,8858.467804499613
Hardoi,Banana,2792.9305555555557
Hardoi,Bhindi(Ladies Finger),1671.1363636363637
Hardoi,Brinjal,1668.9247863247863
Hardoi,Cabbage,1407.3914209115283
Hardoi,Cauliflower,1439.5866666666666
Hardoi,Garlic,11895.412457912458
Hardoi,Ginger(Green),4808.428571428572
Hardoi,Green Chilli,3156.562860438293
Hardoi,Groundnut,6308.457627118644
Hardoi,Gur(Jaggery),3997.030888030888
Hardoi,Lentil (Masur)(Whole),6684.109756097561
Hardoi,Maize,2272.3867595818815
Hardoi,Mango,1977.6785714285713
Hardoi,Mustard,5917.380281690141
Hardoi,Wheat,2616.7313535911603
Hathras,Apple,9289.670542635658
Hathras,Arhar (Tur/Red Gram)(Whole),9371.16
Hathras,Bajra(Pearl Millet/Cumbu),2323.3024118738404
Hathras,Banana,2702.6494023904384
Hathras,Bhindi(Ladies Finger),1984.96
Hathras,Brinjal,1269.5019920318725
Hathras,Cabbage,1135.111607142857
Hathras,Carrot,1202.803738317757
Hathras,Cauliflower,1945.1417004048583
Hathras,Cotton,7510.833333333333
Hathras,Ginger(Green),3679.071038251366
Hathras,Green Chilli,2627.734693877551
Hathras,Green Gram (Moong)(Whole),8289.66960352423
Hathras,Gur(Jaggery),4536.739130434783
Hathras,Maize,2191.0298507462685
Hathras,Mango,2922.8571428571427
Hathras,Mustard,6038.9029535864975
Hathras,Wheat,2640.78007518797
Hooghly,Bhindi(Ladies Finger),3142.2436459246273
Hooghly,Brinjal,4142.473684210527
Hooghly,Cabbage,1612.8333333333333
Hooghly,Cauliflower,2600.0
Hooghly,Garlic,18522.988505747126
Hooghly,Green Chilli,5609.57507082153
Hoshangabad,Apple,7640.0
Hoshangabad,Arhar (Tur/Red Gram)(Whole),7015.828343313373
Hoshangabad,Banana,1849.3103448275863
Hoshangabad,Bhindi(Ladies Finger),1796.4673913043478
Hoshangabad,Brinjal,972.3917995444191
Hoshangabad,Cabbage,850.1428571428571
Hoshangabad,Carrot,1151.875
Hoshangabad,Cauliflower,1194.6854663774404
Hoshangabad,Garlic,10298.766404199476
Hoshangabad,Ginger(Green),2528.5714285714284
Hoshangabad,Green Chilli,2473.846153846154
Hoshangabad,Green Gram (Moong)(Whole),7054.360515021459
Hoshangabad,Jowar(Sorghum),5600.0
Hoshangabad,Lentil (Masur)(Whole),5451.734177215189
Hoshangabad,Maize,2091.237753882915
Hoshangabad,Mango,5434.0
Hoshangabad,Mustard,5659.2873831775705
Hoshangabad,Soyabean,4091.5697026022303
Hoshiarpur,Apple,8608.641273450825
Hoshiarpur,Banana,2527.732026143791
Hoshiarpur,Bhindi(Ladies Finger),3465.304964539007
Hoshiarpur,Brinjal,1810.8451656524678
Hoshiarpur,Cabbage,1564.591093117409
Hoshiarpur,Carrot,1574.9668874172185
Hoshiarpur,Cauliflower,2545.616515837104
Hoshiarpur,Garlic,15344.729344729345
Hoshiarpur,Ginger(Green),4534.932349323493
Hoshiarpur,Green Chilli,3120.983146067416
Hoshiarpur,Maize,1700.0
Hoshiarpur,Mango,4214.767932489452
Hoshiarpur,Wheat,2425.0
Howrah,Bhindi(Ladies Finger),3342.7966101694915
Howrah,Brinjal,5094.85294117647
Howrah,Cabbage,1164.878048780488
Howrah,Carrot,3037.6344086021504
Howrah,Green Chilli,6308.823529411765
Idukki,Apple,17123.573200992556
Idukki,Bhindi(Ladies Finger),4076.2124711316396
Idukki,Brinjal,3945.773524720893
Idukki,Cabbage,3426.51632970451
Idukki,Carrot,5864.285714285715
Idukki,Cauliflower,4603.632236095346
Idukki,Garlic,21683.89662027833
Idukki,Ginger(Green),8318.43373493976
Idukki,Green Chilli,5413.5109419600385
Idukki,Mango,6224.641148325359
Indore,Apple,5841.666666666667
Indore,Arhar (Tur/Red Gram)(Whole),6821.333333333333
Indore,Bajra(Pearl Millet/Cumbu),2362.3793103448274
Indore,Banana,981.9672131147541
Indore,Bhindi(Ladies Finger),2688.3333333333335
Indore,Brinjal,1224.7474747474748
Indore,Cabbage,991.9847328244275
Indore,Carrot,1690.7063197026023
Indore,Cauliflower,1315.8354114713218
Indore,Garlic,8772.061415220294
Indore,Green Chilli,2805.526992287918
Indore,Green Gram (Moong)(Whole),7352.311475409836
Indore,Groundnut,7878.7226277372265
Indore,Gur(Jaggery),3776.5365853658536
Indore,Jowar(Sorghum),2332.410714285714
Indore,Lentil (Masur)(Whole),5559.677777777778
Indore,Maize,2144.267578125
Indore,Mango,3448.7603305785124
Indore,Mustard,5647.292397660819
Indore,Soyabean,4141.013535462913
Jabalpur,Arhar (Tur/Red Gram)(Whole),6979.467583497053
Jabalpur,Bajra(Pearl Millet/Cumbu),2320.0
Jabalpur,Brinjal,2309.5238095238096
Jabalpur,Cabbage,1800.0
Jabalpur,Cauliflower,2041.1764705882354
Jabalpur,Garlic,3175.3846153846152
Jabalpur,Green Chilli,1796.9072164948454
Jabalpur,Green Gram (Moong)(Whole),6634.258620689655
Jabalpur,Gur(Jaggery),2790.3333333333335
Jabalpur,Lentil (Masur)(Whole),5556.438077634011
Jabalpur,Maize,2192.3174778761063
Jabalpur,Mustard,5496.317073170731
Jabalpur,Soyabean,3967.933110367893
Jaipur,Apple,10305.813953488372
Jaipur,Bajra(Pearl Millet/Cumbu),2513.442028985507
Jaipur,Banana,2042.5824175824175
Jaipur,Bhindi(Ladies Finger),3341.5625
Jaipur,Brinjal,1660.3225806451612
Jaipur,Cabbage,1228.9473684210527
Jaipur,Carrot,1739.2045454545455
Jaipur,Cauliflower,2173.3333333333335
Jaipur,Garlic,11390.217391304348
Jaipur,Ginger(Green),4029.090909090909
Jaipur,Green Chilli,2649.1978609625667
Jaipur,Green Gram (Moong)(Whole),6677.272727272727
Jaipur,Gur(Jaggery),4399.333333333333
Jaipur,Jowar(Sorghum),3006.25
Jaipur,Maize,2400.0
Jaipur,Mango,5326.666666666667
Jaipur,Mustard,6100.0
Jaipur,Wheat,2620.0
Jaipur Rural,Arhar (Tur/Red Gram)(Whole),5342.722222222223
Jaipur Rural,Bajra(Pearl Millet/Cumbu),2367.0655241935483
Jaipur Rural,Bhindi(Ladies Finger),3576.470588235294
Jaipur Rural,Brinjal,1446.5625
Jaipur Rural,Cabbage,1465.2173913043478
Jaipur Rural,Carrot,1799.1735537190082
Jaipur Rural,Cauliflower,2487.888198757764
Jaipur Rural,Green Chilli,2892.923076923077
Jaipur Rural,Green Gram (Moong)(Whole),6250.5675675675675
Jaipur Rural,Groundnut,4912.331914893617
Jaipur Rural,Jowar(Sorghum),3090.5789473684213
Jaipur Rural,Maize,2473.5
Jaipur Rural,Mango,4755.555555555556
Jaipur Rural,Mustard,5944.442105263158
Jaipur Rural,Wheat,2648.7124394184166
Jaisalmer,Groundnut,5650.0
Jaisalmer,Mustard,6260.714285714285
Jalandhar,Apple,5139.33110367893
Jalandhar,Bhindi(Ladies Finger),2201.4607948442535
Jalandhar,Brinjal,1689.059438275637
Jalandhar,Cabbage,693.3920704845815
Jalandhar,Carrot,1192.7242888402625
Jalandhar,Cauliflower,1662.9883154819863
Jalandhar,Garlic,6692.405063291139
Jalandhar,Ginger(Green),2759.2741935483873
Jalandhar,Green Chilli,2857.5297225891677
Jalandhar,Maize,2170.5526315789475
Jalandhar,Mango,3157.246376811594
Jalandhar,Wheat,2425.3171641791046
Jalaun (Orai),Apple,8252.653846153846
Jalaun (Orai),Bajra(Pearl Millet/Cumbu),2626.0
Jalaun (Orai),Banana,2322.659409020218
Jalaun (Orai),Bhindi(Ladies Finger),1855.5470737913486
Jalaun (Orai),Brinjal,1540.290215588723
Jalaun (Orai),Cabbage,1362.0833333333333
Jalaun (Orai),Carrot,1210.53125
Jalaun (Orai),Cauliflower,1789.607390300231
Jalaun (Orai),Garlic,6961.238938053098
Jalaun (Orai),Ginger(Green),3815.1190476190477
Jalaun (Orai),Green Chilli,3155.279783393502
Jalaun (Orai),Green Gram (Moong)(Whole),6791.486111111111
Jalaun (Orai),Gur(Jaggery),4459.649122807017
Jalaun (Orai),Jowar(Sorghum),3261.3636363636365
Jalaun (Orai),Lentil (Masur)(Whole),5909.04255319149
Jalaun (Orai),Mango,2867.5675675675675
Jalaun (Orai),Mustard,6051.22869955157
Jalaun (Orai),Wheat,2610.5626949469743
Jalore,Bajra(Pearl Millet/Cumbu),2378.25
Jalore,Banana,2723.076923076923
Jalore,Bhindi(Ladies Finger),2657.037037037037
Jalore,Brinjal,1924.5508982035929
Jalore,Cabbage,1305.5172413793102
Jalore,Carrot,1470.1149425287356
Jalore,Cauliflower,2023.7354085603113
Jalore,Garlic,8641.176470588236
Jalore,Ginger(Green),4348.550724637681
Jalore,Green Chilli,2586.842105263158
Jalore,Green Gram (Moong)(Whole),6425.066666666667
Jalore,Mango,6150.0
Jalore,Mustard,5606.083333333333
Jalpaiguri,Brinjal,2429.475243334744
Jalpaiguri,Cabbage,917.1291355389541
Jalpaiguri,Cauliflower,1526.9198895027625
Jalpaiguri,Green Chilli,4790.245595301655
Jamnagar,Arhar (Tur/Red Gram)(Whole),6505.5325
Jamnagar,Bajra(Pearl Millet/Cumbu),2260.229357798165
Jamnagar,Cotton,7171.097345132744
Jamnagar,Garlic,10709.142222222223
Jamnagar,Green Gram (Moong)(Whole),7661.227979274611
Jamnagar,Groundnut,5596.925925925926
Jamnagar,Jowar(Sorghum),3215.757322175732
Jamnagar,Maize,2254.1666666666665
Jamnagar,Mustard,5608.447619047619
Jamnagar,Soyabean,4343.174927113702
Jaunpur,Apple,8999.16864608076
Jaunpur,Banana,2924.3636363636365
Jaunpur,Bhindi(Ladies Finger),1855.7722007722007
Jaunpur,Brinjal,1649.4858757062148
Jaunpur,Cabbage,1296.7282608695652
Jaunpur,Carrot,1503.9337175792507
Jaunpur,Cauliflower,1568.8980716253443
Jaunpur,Garlic,12793.010680907877
Jaunpur,Ginger(Green),4468.128911138923
Jaunpur,Green Chilli,3029.6052631578946
Jaunpur,Green Gram (Moong)(Whole),8705.75
Jaunpur,Gur(Jaggery),4731.822916666667
Jaunpur,Lentil (Masur)(Whole),6845.847457627118
Jaunpur,Maize,2464.0073529411766
Jaunpur,Mango,3094.4776119402986
Jaunpur,Mustard,6053.259541984733
Jaunpur,Wheat,2669.2957746478874
Jhabua,Arhar (Tur/Red Gram)(Whole),6000.0
Jhabua,Bhindi(Ladies Finger),1725.2323232323233
Jhabua,Brinjal,1223.4497991967871
Jhabua,Cabbage,1186.2709030100334
Jhabua,Carrot,1473.4130434782608
Jhabua,Cauliflower,1372.108843537415
Jhabua,Cotton,7853.907276995305
Jhabua,Garlic,2640.6103896103896
Jhabua,Ginger(Green),1919.0492424242425
Jhabua,Green Chilli,1490.3344481605352
Jhabua,Groundnut,4218.3239436619715
Jhabua,Maize,2190.220640569395
Jhabua,Mango,2000.0
Jhabua,Soyabean,4097.442486085343
Jhalawar,Garlic,11351.067961165048
Jhalawar,Green Gram (Moong)(Whole),6618.578947368421
Jhalawar,Jowar(Sorghum),2325.0
Jhalawar,Lentil (Masur)(Whole),6103.801452784503
Jhalawar,Maize,2252.8436781609194
Jhalawar,Mustard,5791.19800181653
Jhalawar,Soyabean,4131.226067746687
Jhalawar,Wheat,2640.263859649123
Jhansi,Apple,8352.230623818525
Jhansi,Banana,2286.5164644714037
Jhansi,Bhindi(Ladies Finger),1917.96992481203
Jhansi,Brinjal,1657.06940874036
Jhansi,Cabbage,1503.8081395348838
Jhansi,Carrot,1691.304347826087
Jhansi,Cauliflower,2141.7796610169494
Jhansi,Garlic,11815.0
Jhansi,Ginger(Green),3209.9521531100477
Jhansi,Green Chilli,3134.0476190476193
Jhansi,Green Gram (Moong)(Whole),7088.783783783784
Jhansi,Groundnut,4611.218367346939
Jhansi,Gur(Jaggery),4094.397590361446
Jhansi,Lentil (Masur)(Whole),6272.926829268293
Jhansi,Mango,4267.826086956522
Jhansi,Mustard,5815.961538461538
Jhansi,Wheat,2654.0352609308884
Jhargram,Brinjal,3401.4462809917354
Jhunjhunu,Bajra(Pearl Millet/Cumbu),2471.1978494623654
Jhunjhunu,Green Gram (Moong)(Whole),6805.5
Jhunjhunu,Groundnut,4780.588235294118
Jhunjhunu,Lentil (Masur)(Whole),6125.0
Jhunjhunu,Mustard,5942.3919308357345
Jhunjhunu,Wheat,2593.56345177665
Jodhpur,Apple,6520.833333333333
Jodhpur,Bajra(Pearl Millet/Cumbu),2619.293269230769
Jodhpur,Banana,1576.8292682926829
Jodhpur,Bhindi(Ladies Finger),3681.6129032258063
Jodhpur,Brinjal,1630.448717948718
Jodhpur,Cabbage,1584.887459807074
Jodhpur,Carrot,1434.6666666666667
Jodhpur,Cauliflower,2939.6103896103896
Jodhpur,Garlic,10948.230088495575
Jodhpur,Ginger(Green),3766.2379421221863
Jodhpur,Green Chilli,3445.337620578778
Jodhpur,Green Gram (Moong)(Whole),6835.093333333333
Jodhpur,Groundnut,7035.294117647059
Jodhpur,Gur(Jaggery),4730.0
Jodhpur,Jowar(Sorghum),3214.2056074766356
Jodhpur,Mango,5250.1760563380285
Jodhpur,Mustard,6587.366379310345
Jodhpur,Wheat,2799.7619047619046
Jodhpur Rural,Bajra(Pearl Millet/Cumbu),2664.423076923077
Jodhpur Rural,Cotton,7412.180327868852
Jodhpur Rural,Green Gram (Moong)(Whole),5770.785714285715
Jodhpur Rural,Groundnut,5864.166666666667
Jodhpur Rural,Jowar(Sorghum),2600.0
Jodhpur Rural,Mustard,5592.4140625
Jodhpur Rural,Wheat,2685.9171597633135
Junagarh,Arhar (Tur/Red Gram)(Whole),7153.57433808554
Junagarh,Bajra(Pearl Millet/Cumbu),2341.877394636015
Junagarh,Cotton,7171.334552102377
Junagarh,Garlic,10879.748717948718
Junagarh,Green Gram (Moong)(Whole),7087.785467128027
Junagarh,Groundnut,5021.909302325582
Junagarh,Jowar(Sorghum),2946.5625
Junagarh,Maize,2404.5833333333335
Junagarh,Mustard,5124.609375
Junagarh,Soyabean,3806.4841379310346
Kachchh,Arhar (Tur/Red Gram)(Whole),6293.333333333333
Kachchh,Bajra(Pearl Millet/Cumbu),2288.0348837209303
Kachchh,Bhindi(Ladies Finger),3475.0
Kachchh,Cotton,7345.825757575758
Kachchh,Green Gram (Moong)(Whole),6403.284789644013
Kachchh,Groundnut,5247.0
Kachchh,Jowar(Sorghum),3899.5128205128203
Kachchh,Mango,7307.142857142857
Kachchh,Mustard,5309.237885462555
Kalimpong,Cabbage,2698.7654320987654
Kalimpong,Carrot,5683.539094650206
Kalimpong,Cauliflower,3970.048309178744
Kannuj,Apple,9016.889830508475
Kannuj,Banana,2890.841836734694
Kannuj,Bhindi(Ladies Finger),1783.1960227272727
Kannuj,Brinjal,1619.948717948718
Kannuj,Cabbage,1101.530612244898
Kannuj,Cauliflower,1202.1223021582734
Kannuj,Garlic,11357.846607669617
Kannuj,Ginger(Green),4932.0
Kannuj,Green Chilli,3214.4358974358975
Kannuj,Groundnut,5009.891304347826
Kannuj,Gur(Jaggery),4020.1077586206898
Kannuj,Maize,2325.909878682842
Kannuj,Mango,2855.7894736842104
Kannuj,Wheat,2641.2372013651875
Kannur,Bhindi(Ladies Finger),3865.182186234818
Kannur,Brinjal,4101.965601965602
Kannur,Carrot,5211.428571428572
Kannur,Green Chilli,6523.026315789473
Kanpur,Apple,8466.511406844107
Kanpur,Arhar (Tur/Red Gram)(Whole),9550.101351351352
Kanpur,Bajra(Pearl Millet/Cumbu),2389.3232205367563
Kanpur,Banana,1882.4596774193549
Kanpur,Bhindi(Ladies Finger),1785.9794628751974
Kanpur,Brinjal,1523.151595744681
Kanpur,Cabbage,1262.2079439252336
Kanpur,Carrot,1355.9228187919464
Kanpur,Cauliflower,1708.8543689320388
Kanpur,Garlic,12593.199356913183
Kanpur,Ginger(Green),4927.408008658009
Kanpur,Green Chilli,3175.9766355140187
Kanpur,Green Gram (Moong)(Whole),8391.73142857143
Kanpur,Gur(Jaggery),4089.074468085106
Kanpur,Jowar(Sorghum),2922.903966597077
Kanpur,Lentil (Masur)(Whole),6534.425675675676
Kanpur,Maize,2337.0591456736033
Kanpur,Mango,2170.0
Kanpur,Mustard,5959.6670190274845
Kanpur,Wheat,2635.8753202391117
Kanpur Dehat,Apple,8845.533536585366
Kanpur Dehat,Arhar (Tur/Red Gram)(Whole),9967.70725388601
Kanpur Dehat,Bajra(Pearl Millet/Cumbu),2638.5271317829456
Kanpur Dehat,Banana,2772.145061728395
Kanpur Dehat,Bhindi(Ladies Finger),1938.106796116505
Kanpur Dehat,Brinjal,1616.640866873065
Kanpur Dehat,Cabbage,1522.046783625731
Kanpur Dehat,Cauliflower,1245.0387596899225
Kanpur Dehat,Garlic,1790.0
Kanpur Dehat,Ginger(Green),5080.855263157895
Kanpur Dehat,Green Chilli,3282.7830188679245
Kanpur Dehat,Green Gram (Moong)(Whole),8375.15
Kanpur Dehat,Gur(Jaggery),4161.1875
Kanpur Dehat,Maize,2316.609756097561
Kanpur Dehat,Mango,2611.6666666666665
Kanpur Dehat,Mustard,6016.477732793523
Kanpur Dehat,Wheat,2581.4385321100917
Karauli,Bajra(Pearl Millet/Cumbu),2344.470319634703
Karauli,Jowar(Sorghum),4800.0
Karauli,Mustard,6036.935779816514
Karauli,Wheat,2610.7772727272727
Kasargod,Arhar (Tur/Red Gram)(Whole),14208.36236933798
Kasargod,Bhindi(Ladies Finger),5949.766666666666
Kasargod,Brinjal,4134.596695821186
Kasargod,Cabbage,3005.497685185185
Kasargod,Carrot,5962.198795180723
Kasargod,Cauliflower,4053.793103448276
Kasargod,Ginger(Green),6471.371610845295
Kasargod,Green Chilli,5308.660351826793
Kasganj,Apple,9122.460251046024
Kasganj,Arhar (Tur/Red Gram)(Whole),10650.0
Kasganj,Bajra(Pearl Millet/Cumbu),2327.548076923077
Kasganj,Banana,2698.087912087912
Kasganj,Bhindi(Ladies Finger),1833.5416666666667
Kasganj,Brinjal,1431.6129032258063
Kasganj,Cabbage,1212.2288135593221
Kasganj,Carrot,1050.357142857143
Kasganj,Cauliflower,2131.9210526315787
Kasganj,Garlic,8594.615384615385
Kasganj,Ginger(Green),3838.031914893617
Kasganj,Green Chilli,2853.6776859504134
Kasganj,Green Gram (Moong)(Whole),8470.625
Kasganj,Gur(Jaggery),4390.0
Kasganj,Maize,2295.343612334802
Kasganj,Mustard,6207.640449438202
Kasganj,Wheat,2606.809090909091
Katni,Arhar (Tur/Red Gram)(Whole),7713.4825
Katni,Bajra(Pearl Millet/Cumbu),1976.3333333333333
Katni,Green Gram (Moong)(Whole),6840.553191489362
Katni,Gur(Jaggery),4110.285714285715
Katni,Jowar(Sorghum),2140.5
Katni,Lentil (Masur)(Whole),6026.346049046321
Katni,Maize,2022.8474576271187
Katni,Mustard,5741.06443298969
Katni,Soyabean,3770.7727272727275
Kaushambi,Apple,9098.713768115942
Kaushambi,Banana,2775.5555555555557
Kaushambi,Bhindi(Ladies Finger),1689.6685082872928
Kaushambi,Brinjal,1541.9723183391004
Kaushambi,Cabbage,727.6829268292682
Kaushambi,Carrot,1160.5625
Kaushambi,Cauliflower,732.0895522388059
Kaushambi,Garlic,13702.35294117647
Kaushambi,Ginger(Green),4960.766666666666
Kaushambi,Green Chilli,2947.288961038961
Kaushambi,Wheat,2616.7427884615386
Kekri,Bajra(Pearl Millet/Cumbu),2323.64
Kekri,Cotton,6857.871428571429
Kekri,Green Gram (Moong)(Whole),6820.455056179775
Kekri,Jowar(Sorghum),2749.9767441860463
Kekri,Maize,2678.84375
Kekri,Mustard,5884.893939393939
Kekri,Wheat,2622.1881720430106
Khairthal Tijara,Arhar (Tur/Red Gram)(Whole),5825.833333333333
Khairthal Tijara,Bajra(Pearl Millet/Cumbu),2315.0872093023254
Khairthal Tijara,Cotton,7004.038461538462
Khairthal Tijara,Groundnut,3650.0
Khairthal Tijara,Mustard,6070.678916827853
Khairthal Tijara,Wheat,2568.448484848485
Khandwa,Arhar (Tur/Red Gram)(Whole),6242.707774798928
Khandwa,Bajra(Pearl Millet/Cumbu),2995.0
Khandwa,Bhindi(Ladies Finger),1952.1300448430493
Khandwa,Brinjal,1560.2898550724638
Khandwa,Cabbage,1177.0783847980997
Khandwa,Carrot,1978.9473684210527
Khandwa,Cauliflower,1595.7654723127037
Khandwa,Cotton,6837.086505190311
Khandwa,Garlic,9950.9375
Khandwa,Ginger(Green),4082.3630136986303
Khandwa,Green Chilli,2990.677777777778
Khandwa,Green Gram (Moong)(Whole),6906.919540229885
Khandwa,Jowar(Sorghum),2313.285714285714
Khandwa,Lentil (Masur)(Whole),5210.5
Khandwa,Maize,2059.6957746478874
Khandwa,Mustard,5197.2169811320755
Khandwa,Soyabean,4071.914052697616
Khargone,Arhar (Tur/Red Gram)(Whole),6332.829716193656
Khargone,Bajra(Pearl Millet/Cumbu),1501.0
Khargone,Cotton,6643.436363636363
Khargone,Green Gram (Moong)(Whole),7177.5988372093025
Khargone,Groundnut,5008.762711864407
Khargone,Jowar(Sorghum),2231.875
Khargone,Lentil (Masur)(Whole),5000.0
Khargone,Maize,2016.2597096900745
Khargone,Mustard,5308.795454545455
Khargone,Soyabean,4012.496624156039
Kheda,Bajra(Pearl Millet/Cumbu),2408.732824427481
Kheda,Bhindi(Ladies Finger),1842.979704797048
Kheda,Brinjal,1486.2388392857142
Kheda,Cabbage,1214.7417840375588
Kheda,Carrot,1624.3478260869565
Kheda,Cauliflower,1882.0284697508896
Kheda,Cotton,6265.625
Kheda,Garlic,2800.0
Kheda,Ginger(Green),3678.8793103448274
Kheda,Mango,1572.3684210526317
Khiri (Lakhimpur),Apple,8715.207723035952
Khiri (Lakhimpur),Banana,2726.4900662251657
Khiri (Lakhimpur),Bhindi(Ladies Finger),1955.7614379084966
Khiri (Lakhimpur),Brinjal,1728.211781206171
Khiri (Lakhimpur),Cabbage,1607.1222570532916
Khiri (Lakhimpur),Carrot,1345.0
Khiri (Lakhimpur),Cauliflower,1728.623188405797
Khiri (Lakhimpur),Garlic,2931.792857142857
Khiri (Lakhimpur),Ginger(Green),3974.1666666666665
Khiri (Lakhimpur),Green Chilli,3154.836923076923
Khiri (Lakhimpur),Gur(Jaggery),3539.750378214826
Khiri (Lakhimpur),Maize,2139.0243902439024
Khiri (Lakhimpur),Mango,1643.9310344827586
Khiri (Lakhimpur),Wheat,2522.2710843373493
Kolkata,Apple,12787.545632973504
Kolkata,Bhindi(Ladies Finger),4355.367231638418
Kolkata,Brinjal,5216.949152542373
Kolkata,Cabbage,2633.714285714286
Kolkata,Carrot,3825.714285714286
Kolkata,Garlic,15736.919315403424
Kolkata,Green Chilli,5280.285714285715
Kolkata,Mango,6922.8494623655915
Kollam,Apple,21900.0
Kollam,Bhindi(Ladies Finger),4438.0952380952385
Kollam,Brinjal,4207.976268951878
Kollam,Cabbage,4707.411167512691
Kollam,Carrot,6903.186022610483
Kollam,Cauliflower,4579.86577181208
Kollam,Ginger(Green),11818.022181146025
Kollam,Green Chilli,13379.837067209775
Kollam,Mango,4867.942583732058
Kota,Apple,8050.214592274678
Kota,Arhar (Tur/Red Gram)(Whole),5000.25
Kota,Bajra(Pearl Millet/Cumbu),2441.2244897959185
Kota,Banana,1826.3319672131147
Kota,Bhindi(Ladies Finger),1973.7704918032787
Kota,Brinjal,2143.75
Kota,Cabbage,1021.031746031746
Kota,Carrot,1073.148148148148
Kota,Cauliflower,1268.3246073298428
Kota,Garlic,11840.559027777777
Kota,Green Chilli,2265.1209677419356
Kota,Green Gram (Moong)(Whole),6752.415637860082
Kota,Jowar(Sorghum),3419.483870967742
Kota,Lentil (Masur)(Whole),5734.79802955665
Kota,Maize,2200.7462686567164
Kota,Mango,4866.810344827586
Kota,Mustard,5964.7967698519515
Kota,Soyabean,4202.86962190352
Kota,Wheat,2674.627345844504
Kotputli- Behror,Bajra(Pearl Millet/Cumbu),2446.796875
Kotputli- Behror,Mustard,6169.530831099196
Kotputli- Behror,Wheat,2640.6313993174062
Kottayam,Bhindi(Ladies Finger),4228.530194959581
Kottayam,Brinjal,3854.632030505243
Kottayam,Cabbage,3672.6357354392894
Kottayam,Carrot,6496.065205171445
Kottayam,Cauliflower,4960.129310344828
Kottayam,Garlic,20246.79245283019
Kottayam,Ginger(Green),8536.346480582524
Kottayam,Green Chilli,5542.370315581854
Kottayam,Green Gram (Moong)(Whole),10450.454545454546
Kottayam,Mango,5147.6534296028885
Kozhikode(Calicut),Apple,19773.076923076922
Kozhikode(Calicut),Bhindi(Ladies Finger),3682.562929061785
Kozhikode(Calicut),Brinjal,2911.3285272914522
Kozhikode(Calicut),Cabbage,2429.7114794352365
Kozhikode(Calicut),Carrot,5640.859658208183
Kozhikode(Calicut),Cauliflower,3221.014492753623
Kozhikode(Calicut),Ginger(Green),7336.56338028169
Kozhikode(Calicut),Green Chilli,4444.90407673861
Kozhikode(Calicut),Mango,5500.0
Krishna,Cotton,7314.294117647059
Krishna,Maize,2234.8654970760235
Kurnool,Arhar (Tur/Red Gram)(Whole),6321.730392156863
Kurnool,Bajra(Pearl Millet/Cumbu),2154.4742268041236
Kurnool,Cotton,7409.482071713147
Kurnool,Groundnut,5681.157190635451
Kurnool,Jowar(Sorghum),2511.0978260869565
Kurnool,Maize,2187.5811320754715
Kurnool,Soyabean,3384.2727272727275
Kushinagar,Apple,8347.832167832168
Kushinagar,Bhindi(Ladies Finger),2190.3225806451615
Kushinagar,Brinjal,2143.4375
Kushinagar,Garlic,13257.258064516129
Kushinagar,Green Chilli,2465.8391608391607
Kushinagar,Gur(Jaggery),3679.4525547445255
Kushinagar,Wheat,2449.041095890411
Lakhimpur,Apple,8846.326714801444
Lakhimpur,Banana,2744.1396933560477
Lakhimpur,Bhindi(Ladies Finger),1774.826388888889
Lakhimpur,Brinjal,1686.9808027923211
Lakhimpur,Cabbage,1606.8197879858658
Lakhimpur,Carrot,1475.9448818897638
Lakhimpur,Cauliflower,1547.6696832579185
Lakhimpur,Garlic,12064.386120996442
Lakhimpur,Ginger(Green),5122.952646239554
Lakhimpur,Green Chilli,3272.7671451355664
Lakhimpur,Gur(Jaggery),3818.944636678201
Lakhimpur,Lentil (Masur)(Whole),6566.2192262602575
Lakhimpur,Maize,2184.3307086614172
Lakhimpur,Mustard,5826.996644295302
Lakhimpur,Wheat,2563.17843866171
Lalitpur,Apple,8170.320284697509
Lalitpur,Brinjal,1514.5652173913043
Lalitpur,Ginger(Green),3383.722222222222
Lalitpur,Green Gram (Moong)(Whole),7414.767241379311
Lalitpur,Groundnut,4716.168181818181
Lalitpur,Gur(Jaggery),4113.858024691358
Lalitpur,Lentil (Masur)(Whole),6369.372307692308
Lalitpur,Maize,2182.1951219512193
Lalitpur,Mustard,5747.0842105263155
Lalitpur,Soyabean,4151.502732240438
Lalitpur,Wheat,2582.845977011494
Lucknow,Apple,8874.851485148514
Lucknow,Banana,2895.7615894039736
Lucknow,Bhindi(Ladies Finger),1950.5585106382978
Lucknow,Brinjal,1747.7054794520548
Lucknow,Cabbage,1470.9863945578231
Lucknow,Carrot,1533.9150943396226
Lucknow,Cauliflower,1542.8082191780823
Lucknow,Garlic,12509.760273972603
Lucknow,Ginger(Green),4872.423208191126
Lucknow,Green Chilli,3169.9317406143346
Lucknow,Gur(Jaggery),4431.2
Lucknow,Maize,2289.259259259259
Lucknow,Mango,2076.5384615384614
Lucknow,Mustard,5912.433333333333
Lucknow,Wheat,2679.4581358609794
Ludhiana,Apple,6451.994091580502
Ludhiana,Banana,2258.6301369863013
Ludhiana,Bhindi(Ladies Finger),1951.6666666666667
Ludhiana,Brinjal,1145.5964325529542
Ludhiana,Cabbage,815.2513227513227
Ludhiana,Carrot,980.0
Ludhiana,Cauliflower,1626.2361251261352
Ludhiana,Garlic,8543.631178707225
